date,race,weather,horses,condition,fam,gate,number,name,sex,age,weight,odds,popular,weight_diff,training_center,result
2010/06/06,安田記念(G1),晴,18,良,False,1,1,リーチザクラウン,牡,4,58.0,4.0,1.0,4.0,西,14
2010/06/06,安田記念(G1),晴,18,良,False,6,12,ライブコンサート,セ,6,58.0,98.3,18.0,-16.0,西,15
2010/06/06,安田記念(G1),晴,18,良,False,4,7,グロリアスノア,牡,4,58.0,79.9,17.0,0.0,西,16
2010/06/06,安田記念(G1),晴,18,良,False,6,11,マルカシェンク,牡,7,58.0,69.2,16.0,-6.0,西,17
2010/06/06,安田記念(G1),晴,18,良,False,7,13,マイネルファルケ,牡,5,58.0,30.2,12.0,-4.0,東,18
1994/10/16,府中牝馬S(G3),晴,16,良,True,4,7,ホッカイセレス,牝,5,54.0,3.9,1.0,-4.0,東,1
1994/10/16,府中牝馬S(G3),晴,16,良,True,8,15,ノーブルアクション,牝,5,53.0,10.4,6.0,-2.0,東,2
1994/10/16,府中牝馬S(G3),晴,16,良,True,5,9,アイオーユー,牝,5,53.0,8.4,5.0,2.0,東,3
1994/10/16,府中牝馬S(G3),晴,16,良,True,6,12,ダンノーブル,牝,6,53.0,5.6,3.0,8.0,東,4
1994/10/16,府中牝馬S(G3),晴,16,良,True,4,8,メジロカンムリ,牝,6,56.0,6.7,4.0,4.0,東,5
1994/10/16,府中牝馬S(G3),晴,16,良,True,1,1,ガイドブック,牝,4,52.0,18.7,7.0,10.0,西,6
1994/10/16,府中牝馬S(G3),晴,16,良,True,1,2,ニュースヴァリュー,牝,6,55.0,5.1,2.0,0.0,西,7
1994/10/16,府中牝馬S(G3),晴,16,良,True,8,16,サマニベッピン,牝,5,52.0,56.8,13.0,10.0,西,8
1994/10/16,府中牝馬S(G3),晴,16,良,True,5,10,オンワードノーブル,牝,4,53.0,33.7,11.0,-8.0,東,9
1994/10/16,府中牝馬S(G3),晴,16,良,True,2,3,ベルシャルマンテ,牝,5,52.0,22.2,8.0,-8.0,東,10
1994/10/16,府中牝馬S(G3),晴,16,良,True,2,4,オンワードモニカ,牝,6,52.0,162.0,16.0,0.0,東,11
1994/10/16,府中牝馬S(G3),晴,16,良,True,3,6,クアドリフォリオ,牝,6,52.0,30.9,10.0,4.0,東,12
1994/10/16,府中牝馬S(G3),晴,16,良,True,3,5,メイショウマリーン,牝,7,56.0,59.1,14.0,-2.0,西,13
1994/10/16,府中牝馬S(G3),晴,16,良,True,6,11,ブランドノーブル,牝,5,52.0,38.6,12.0,-4.0,東,14
1994/10/16,府中牝馬S(G3),晴,16,良,True,7,14,ヤシャヒメ,牝,6,53.0,28.5,9.0,6.0,西,15
1994/10/16,府中牝馬S(G3),晴,16,良,True,7,13,マジックアイ,牝,5,52.0,106.5,15.0,-2.0,西,16
1999/10/31,いちょうS(OP),晴,8,良,False,8,8,マチカネホクシン,牡,3,53.0,20.4,6.0,-2.0,西,1
1999/10/31,いちょうS(OP),晴,8,良,False,3,3,トップコマンダー,牡,3,53.0,37.5,7.0,0.0,西,2
1999/10/31,いちょうS(OP),晴,8,良,False,1,1,チトセシャンハイ,牡,3,53.0,18.2,5.0,0.0,地,3
1999/10/31,いちょうS(OP),晴,8,良,False,2,2,マイネルファイター,牡,3,53.0,10.1,4.0,-6.0,東,4
1999/10/31,いちょうS(OP),晴,8,良,False,7,7,ホッカイチャオレン,牡,3,53.0,5.2,2.0,-2.0,東,5
1999/10/31,いちょうS(OP),晴,8,良,False,6,6,ゼンノエルシド,牡,3,53.0,1.4,1.0,6.0,東,6
1999/10/31,いちょうS(OP),晴,8,良,False,5,5,ファミリータイズ,牡,3,53.0,8.7,3.0,12.0,東,7
1999/10/31,いちょうS(OP),晴,8,良,False,4,4,ブランディス,牡,3,53.0,60.9,8.0,4.0,東,8
2010/01/30,東京新聞杯(G3),晴,16,良,False,1,2,レッドスパーダ,牡,4,55.0,4.5,2.0,-4.0,東,1
2010/01/30,東京新聞杯(G3),晴,16,良,False,2,4,トライアンフマーチ,牡,4,55.0,4.4,1.0,4.0,西,2
2010/01/30,東京新聞杯(G3),晴,16,良,False,1,1,エーシンフォワード,牡,5,56.0,11.3,6.0,0.0,西,3
2010/01/30,東京新聞杯(G3),晴,16,良,False,3,6,マイネルファルケ,牡,5,56.0,8.1,5.0,10.0,東,4
2010/01/30,東京新聞杯(G3),晴,16,良,False,7,13,リザーブカード,牡,7,56.0,77.7,13.0,-4.0,東,5
2010/01/30,東京新聞杯(G3),晴,16,良,False,2,3,アブソリュート,牡,6,57.0,5.0,3.0,8.0,東,6
2010/01/30,東京新聞杯(G3),晴,16,良,False,3,5,スマイルジャック,牡,5,57.0,6.6,4.0,4.0,東,7
2010/01/30,東京新聞杯(G3),晴,16,良,False,7,14,プロヴィナージュ,牝,5,54.0,33.9,9.0,6.0,東,8
2010/01/30,東京新聞杯(G3),晴,16,良,False,4,7,キャプテンベガ,牡,7,56.0,23.6,8.0,-4.0,西,9
2010/01/30,東京新聞杯(G3),晴,16,良,False,6,12,タマモサポート,牡,7,57.0,88.2,15.0,-10.0,西,10
2010/01/30,東京新聞杯(G3),晴,16,良,False,5,10,チョウカイファイト,牡,7,56.0,45.1,11.0,2.0,西,11
2010/01/30,東京新聞杯(G3),晴,16,良,False,4,8,アップドラフト,セ,8,56.0,87.4,14.0,-10.0,西,12
2010/01/30,東京新聞杯(G3),晴,16,良,False,8,16,ライブコンサート,セ,6,57.0,14.7,7.0,-4.0,西,13
2010/01/30,東京新聞杯(G3),晴,16,良,False,5,9,ストロングガルーダ,牡,4,55.0,41.1,10.0,6.0,東,14
2010/01/30,東京新聞杯(G3),晴,16,良,False,6,11,ティアップゴールド,牡,4,55.0,171.8,16.0,-8.0,西,15
2010/01/30,東京新聞杯(G3),晴,16,良,False,8,15,グッドキララ,牡,6,56.0,55.7,12.0,-8.0,西,16
2018/10/27,アルテミスS(G3),晴,15,良,True,2,3,シェーングランツ,牝,2,54.0,13.6,6.0,-6.0,東,1
2018/10/27,アルテミスS(G3),晴,15,良,True,6,11,ビーチサンバ,牝,2,54.0,10.5,5.0,2.0,西,2
2018/10/27,アルテミスS(G3),晴,15,良,True,5,8,エールヴォア,牝,2,54.0,4.3,2.0,4.0,西,3
2018/10/27,アルテミスS(G3),晴,15,良,True,8,14,ウインゼノビア,牝,2,54.0,8.3,4.0,-2.0,東,4
2018/10/27,アルテミスS(G3),晴,15,良,True,1,1,トスアップ,牝,2,54.0,22.4,7.0,-2.0,西,5
2018/10/27,アルテミスS(G3),晴,15,良,True,6,10,サムシングジャスト,牝,2,54.0,343.1,14.0,0.0,西,6
2018/10/27,アルテミスS(G3),晴,15,良,True,5,9,アフランシール,牝,2,54.0,24.6,8.0,-6.0,東,7
2018/10/27,アルテミスS(G3),晴,15,良,True,3,5,ミディオーサ,牝,2,54.0,4.9,3.0,-8.0,東,8
2018/10/27,アルテミスS(G3),晴,15,良,True,8,15,ライデンシャフト,牝,2,54.0,67.3,9.0,4.0,東,9
2018/10/27,アルテミスS(G3),晴,15,良,True,4,6,レディードリー,牝,2,54.0,84.3,10.0,0.0,東,10
2018/10/27,アルテミスS(G3),晴,15,良,True,2,2,グレイシア,牝,2,54.0,2.9,1.0,6.0,東,11
2018/10/27,アルテミスS(G3),晴,15,良,True,4,7,キタイ,牝,2,54.0,151.7,12.0,0.0,東,12
2018/10/27,アルテミスS(G3),晴,15,良,True,7,12,アズマヘリテージ,牝,2,54.0,128.4,11.0,6.0,西,13
2018/10/27,アルテミスS(G3),晴,15,良,True,7,13,ヘリンヌリング,牝,2,54.0,556.9,15.0,-4.0,東,14
2018/10/27,アルテミスS(G3),晴,15,良,True,3,4,ブラックダンサー,牝,2,54.0,192.5,13.0,6.0,西,15
2005/10/22,富士S(G3),曇,16,良,False,6,12,ウインラディウス,牡,7,57.0,6.1,3.0,8.0,東,1
2005/10/22,富士S(G3),曇,16,良,False,5,10,タニノマティーニ,牡,5,56.0,28.1,11.0,0.0,西,2
2005/10/22,富士S(G3),曇,16,良,False,7,14,キネティクス,牡,6,56.0,3.9,1.0,4.0,西,3
2005/10/22,富士S(G3),曇,16,良,False,2,4,アルビレオ,牡,5,56.0,9.8,5.0,-4.0,西,4
2005/10/22,富士S(G3),曇,16,良,False,3,6,アサクサキニナル,牡,6,56.0,21.9,9.0,-2.0,東,5
2005/10/22,富士S(G3),曇,16,良,False,2,3,マイネルレコルト,牡,3,54.0,4.2,2.0,8.0,東,6
2005/10/22,富士S(G3),曇,16,良,False,4,8,ダンスインザモア,牡,3,56.0,24.0,10.0,-4.0,東,7
2005/10/22,富士S(G3),曇,16,良,False,5,9,グランリーオ,牡,5,56.0,13.2,7.0,-2.0,東,8
2005/10/22,富士S(G3),曇,16,良,False,7,13,コスモサンビーム,牡,4,56.0,9.3,4.0,4.0,西,9
2005/10/22,富士S(G3),曇,16,良,False,4,7,イシノミューズ,牝,7,54.0,135.7,14.0,4.0,西,10
2005/10/22,富士S(G3),曇,16,良,False,6,11,オーゴンサンデー,牝,6,54.0,245.9,16.0,-2.0,東,11
2005/10/22,富士S(G3),曇,16,良,False,1,1,ニシノシタン,牡,5,56.0,13.1,6.0,4.0,東,12
2005/10/22,富士S(G3),曇,16,良,False,8,15,ダンツジャッジ,牡,6,57.0,70.7,12.0,12.0,西,13
2005/10/22,富士S(G3),曇,16,良,False,1,2,モノポール,牡,6,56.0,13.9,8.0,12.0,東,14
2005/10/22,富士S(G3),曇,16,良,False,3,5,トレオウオブキング,牡,4,56.0,231.4,15.0,2.0,地,15
2005/10/22,富士S(G3),曇,16,良,False,8,16,フジサイレンス,牡,5,56.0,112.8,13.0,4.0,東,16
2000/10/22,いちょうS(OP),曇,8,良,False,3,3,トラストファイヤー,牡,3,54.0,1.5,1.0,-2.0,東,1
2000/10/22,いちょうS(OP),曇,8,良,False,8,8,コスモリバーサル,牡,3,53.0,7.7,3.0,2.0,東,2
2000/10/22,いちょうS(OP),曇,8,良,False,7,7,シンコウカリド,牡,3,53.0,3.4,2.0,-4.0,東,3
2000/10/22,いちょうS(OP),曇,8,良,False,4,4,マチカネイサリビ,牡,3,53.0,17.9,4.0,0.0,東,4
2000/10/22,いちょうS(OP),曇,8,良,False,6,6,リンガスハンター,牡,3,53.0,34.3,7.0,-4.0,東,5
2000/10/22,いちょうS(OP),曇,8,良,False,1,1,ハイコンプリート,牡,3,53.0,21.2,5.0,2.0,東,6
2000/10/22,いちょうS(OP),曇,8,良,False,5,5,サクラファンタジー,牝,3,53.0,46.4,8.0,-4.0,東,7
2000/10/22,いちょうS(OP),曇,8,良,False,2,2,カシマテンモン,牡,3,53.0,29.7,6.0,6.0,東,8
1994/10/30,いちょうS(OP),曇,8,良,False,1,1,ヤマニンパラダイス,牝,3,53.0,2.1,2.0,2.0,西,1
1994/10/30,いちょうS(OP),曇,8,良,False,3,3,タイガーチャンプ,牡,3,53.0,15.4,5.0,8.0,東,2
1994/10/30,いちょうS(OP),曇,8,良,False,4,4,ヒシワールド,牡,3,53.0,2.1,1.0,0.0,東,3
1994/10/30,いちょうS(OP),曇,8,良,False,6,6,マイネルガーベ,牡,3,54.0,8.7,3.0,2.0,東,4
1994/10/30,いちょうS(OP),曇,8,良,False,8,8,サンエイゴージャス,牡,3,53.0,107.4,7.0,0.0,東,5
1994/10/30,いちょうS(OP),曇,8,良,False,7,7,マイネルエナジー,牡,3,53.0,37.1,6.0,16.0,東,6
1994/10/30,いちょうS(OP),曇,8,良,False,2,2,アサクサゴーフル,牡,3,53.0,14.6,4.0,0.0,東,7
1994/10/30,いちょうS(OP),曇,8,良,False,5,5,レイクチェイサー,牡,3,53.0,151.7,8.0,2.0,東,8
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,3,6,サクセスストレイン,牝,3,53.0,52.5,11.0,-8.0,東,1
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,2,4,ハッピーパス,牝,3,53.0,5.6,3.0,0.0,東,2
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,5,10,ショウナンバーキン,牝,3,53.0,240.4,15.0,-10.0,東,3
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,4,8,ピンクパピヨン,牝,3,53.0,11.0,4.0,-10.0,西,4
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,8,15,フィールドサンデー,牝,3,53.0,3.6,2.0,-8.0,西,5
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,1,1,レオキャンディ,牝,3,53.0,20.2,7.0,2.0,東,6
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,4,7,リトルソルジャー,牝,3,53.0,39.0,10.0,0.0,東,7
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,3,5,ツァリーヌ,牝,3,53.0,58.8,12.0,0.0,西,8
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,6,11,テンザンデザート,牝,3,54.0,12.3,5.0,-4.0,西,9
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,2,3,ビッグシンガー,牝,3,53.0,36.4,9.0,-10.0,西,10
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,7,14,スペランツァ,牝,3,53.0,21.9,8.0,-8.0,西,11
2001/02/17,デイリー杯クイーンC(G3),晴,16,良,True,1,2,ラッキーシアトル,牝,3,53.0,152.2,13.0,0.0,東,12
